epoch_mjd,e,a,i,om,w,ma,n,first_obs,H,per_y
57000,.03065044948703755,42.83459610548223,1.366634893530102,.4122398496775351,265.1969015620033,111.843588198524,.003515702028557598,1999-09-06,7.3,280.349778041893
51440,.07980939999999967,45.03199910000001,1.149090000000001,144.6292700000002,357.8311799999994,180.1292600000004,.003261536427485149,1999-09-06,7.9,302.196926289594
57000,.3397685542883282,55.42507179871021,4.268496449520081,137.8981853601859,107.0821014988511,54.05630448818266,.0023886068714284,1999-09-06,7.3,412.636459836585
51438,2.043249357326746E-5,42.96521759235027,3.174414089625509,139.4957559446705,165.5860229343619,13.22463587079471,.003499681732009264,1999-09-06,7.9,281.633119478462
57000,.6913660755426297,121.944922031793,25.94631485217397,210.3093458804616,138.3033637137057,6.922770463881419,.0007319113692089745,1999-09-06,7.4,1346.64704612088
57000,.5644721331218073,84.34298134513398,20.50731587679588,214.5078810280353,114.4624090392412,16.66136440350445,.001272420482333824,1999-09-06,7.8,774.607370010077
57000,.1705576929175961,46.02218153647188,4.830338105815556,3.832003072713926,265.0705616722631,94.74786587155693,.003156845097535989,1999-09-06,6.8,312.218766811481
57000,.3393076977341519,47.56783494601195,7.867513867658763,5.056645159148996,348.0056911369214,23.05194749910845,.003004235657708561,1999-09-06,9.4,328.078884503797
57000,.04297566274834472,42.36901001253677,2.581135850054166,138.0946997597698,210.2049949560551,352.3564737486183,.003573811147844839,1999-09-06,7.8,275.791373016991
57000,.05941447654079143,44.0353548612349,1.406859371104276,189.0495941017576,258.1806187071459,305.3659792475346,.00337288724602961,1999-09-06,6.9,292.220347575444
57000,.06812873651258108,43.0340092533146,7.74894970955194,14.32907594774456,331.0686918999214,44.28415228182742,.003491293505374626,1999-09-07,7.3,282.309774829944
51469,9.249087652713991E-5,43.9602065268759,3.675203135228413,327.5791433894132,165.081863374962,195.1470214580586,.003381539678675444,1999-09-07,7.4,291.47263584783
57000,.1590267481708274,36.40873899913261,10.53932902252652,252.9684332228912,188.5855579325665,334.3637270418292,.004486375471310613,1999-09-07,8.0,219.693222217004
57000,.4133491079247493,59.10816650880702,19.73121880440764,315.0043692469459,43.75536064406764,6.17221407010287,.002168866605073175,1999-09-07,7.4,454.443016948155
57000,.1464373757215415,43.49715109320101,10.20649669270681,276.8632112189974,57.86301573854479,23.42159168408956,.00343568116605473,1999-09-07,8.1,286.879438379136
51453,4.310078973872573E-5,43.09028438636359,21.90665906704798,192.8980813031071,117.6066744380575,62.2134827132965,.003484456389497827,1999-09-07,7.1,282.863716227943
57000,.07018306086387704,46.28887342806748,.2439395231116552,293.0264102819622,115.4279929063011,313.8072044528465,.003129602335646968,1999-09-07,7.4,314.93658863333
57000,.1392993956934893,39.35059502949283,11.47104331316049,137.6454263557741,94.16686297368773,147.0450148104263,.003992795966887465,1999-09-07,7.6,246.851151809765
57000,.09992977612178665,44.08013847117171,1.185388143227616,185.9312427011908,147.5934453553554,50.27652931229444,.003367748479443566,1999-09-07,8.1,292.666239591149
57000,.07269239999221411,43.12454396339122,12.42257341080345,140.7797567451374,100.638465030004,139.9525340607926,.003480304961602154,1999-09-07,6.7,283.2011258329
57000,.1828500418485969,44.65525972354291,22.02152675774909,351.9235912504999,26.84137657485068,17.1480304604247,.003302897866102744,1999-09-07,8.4,298.412582926927
57000,.1047595190377262,44.79317305084643,1.35171842255953,149.2963704661427,111.9996473074746,74.50397396383737,.003287655716327044,1999-09-07,6.7,299.79607611368
57000,.03840992322657846,43.83882015097321,.7898643744403573,192.0843159935569,83.32613516442923,91.96747711527951,.003395594237724559,1999-09-08,7.2,290.266213912543
57000,.08485557430625157,43.58335165151961,.5630969913310939,84.63585744969625,195.9286842058705,57.94745535098601,.003425493406130433,1999-09-08,5.9,287.732646515574
57000,.13874879140565,46.7499821671065,.8914438822585907,99.2585676833597,185.34860452,46.41267197227687,.003083414423328009,1999-09-08,7.6,319.654171658101
57000,.2917924445010425,47.50606670605706,12.70383527146522,175.7680425896331,209.0605584696673,.4525847592648881,.003010096803493701,1999-09-08,7.3,327.440061802524
51453,.08063788709195216,44.4045443393066,.5883396711770996,190.5362497254716,344.3114061707407,180.0980379724226,.003330910373663638,1999-09-08,7.3,295.902973301403
57000,.2351621013677812,45.10790485197437,22.21635344648655,326.663944521897,51.53937541257066,344.9001308718135,.003253307320077733,1999-09-08,7.1,302.961321017778
57000,.6927982630679431,100.7816861802483,25.54710324648518,341.6758121155885,335.5754387741346,5.761034799979379,.0009741630292124993,1999-09-08,7.9,1011.76728515793
51433,.05163187909444063,43.19172581460379,17.92155290182399,190.6421890441528,144.9554809798595,359.950279612248,.003472188046318632,1999-09-11,8.3,283.863163578528
51438,.1848378531318182,39.22769751054978,11.11178009950184,262.7068336971716,73.91865819509518,359.9900005194039,.004011574363947285,1999-09-16,7.3,245.695628186667
57000,.2473800127152997,39.60573142525411,17.13718178933831,54.71608428684065,347.9324076776058,28.7905361604669,.003954276344911889,1999-10-07,8.4,249.255792310974
57000,.6989339285813793,68.71918492168605,14.03266214676516,225.9175652998267,138.0342954104027,11.91550800218742,.001730163215490128,1999-10-13,8.5,569.672430059348
57000,.1273373992205166,46.45232169095792,3.654965652827567,36.16770112912098,331.140809912253,40.60636205115041,.003113099032462819,1999-10-14,6.5,316.606144902436
57000,.07743608339835903,43.18704611864348,7.157301528127411,255.4120893522248,82.2680201110586,109.7911871280925,.003472752424737656,1999-12-14,6.0,283.817031224739
51545,.09984581676699199,43.0851011234576,20.38833560662453,159.0349301346003,279.0501166558982,.009041312183248868,.003485085193757164,2000-01-01,8.9,282.812679911845
51545,.04238505747477065,42.17473599882008,33.03641719497823,113.6123621179328,320.4203505971402,359.9960199702386,.003598533208183489,2000-01-01,8.9,273.896675769485
51545,.1597053454062075,46.80732029605485,34.75344790157059,111.0490493266052,141.3894321860417,181.1459384209544,.003077750467617432,2000-01-01,8.9,320.242428272801
57000,.9564019004854585,52.57287556825246,68.87701173129868,313.8636487093983,171.8891819735088,14.15531521538422,.002585600812785102,2000-01-05,14.0,381.198164269558
51550,.06248984628018239,44.05481507488832,35.9383218789521,43.77467651343493,56.59493342612669,.01321401131056001,.003370652648380084,2000-01-06,8.3,292.414077090157
57000,.2497645226513277,48.87984151469932,30.87598645556919,23.69701138023544,197.9749871044296,277.3068314519501,.002884093861835979,2000-01-06,5.9,341.745563974162
57000,.3947132084700441,57.44225211034389,19.64103547806713,130.6162417263662,102.4412462769737,320.5946925795577,.002263898156295915,2000-02-05,6.0,435.366882837253
51606,.06119805254372691,46.14474361881727,32.51384595268944,333.2256640383471,352.0040555648055,180.0635994359006,.003144276413003131,2000-02-05,6.9,313.466805682702
57000,.06190226527661481,44.15561311692945,.549839460321653,76.88684346444313,30.04180555872329,19.091028097337,.003359117493774997,2000-02-05,7.2,293.418222254531
57000,.04074424862784736,44.1919317694819,1.552398067730991,82.49976831436237,325.3219781398353,103.6185174892778,.003354977364106014,2000-02-05,7.1,293.780308002225
57000,.04111238224323131,46.5966833365386,27.9235865926552,314.0267583159668,91.47039271615206,100.2315131985495,.003098643159048634,2000-02-05,6.6,318.083184405838
57000,.07938204728194831,44.68573013092156,1.243210074755134,140.8620436529502,312.1085180431415,68.02003710071418,.003299520160792883,2000-02-05,6.3,298.718066669036
51590,.09122203830168557,45.53622015986056,10.02117868539926,132.8241702973193,175.767960940654,180.1014399313505,.003207514339998177,2000-02-05,6.6,307.286633477098
51590,8.385523069443086E-5,42.58848709746199,.9312061278770241,149.0172701494666,352.5679635047594,9.190088860160984,.003546220654968305,2000-02-05,7.5,277.937099595503
51590,.5855191401773541,83.18304521975666,19.42493336710101,133.1398279747261,1.851640414592513,359.7012966549301,.001299127724266741,2000-02-05,7.7,758.683126344539
57000,.1433898356301853,47.31314755194271,19.21631000088987,307.2403181371701,57.45198196002138,115.9067585593891,.003028526042935787,2000-02-05,5.9,325.447517833498
51592,8.760631965348952E-5,42.93108730763258,31.51772052101764,150.5422966292619,349.7645065134973,10.53285218433497,.003503855940422739,2000-02-05,6.9,281.297604732186
57000,.0421936172259022,44.14616072674131,.5283533748835016,57.09450415960057,59.68391195963177,21.91141694291454,.003360196411679413,2000-02-05,7.1,293.324009257823
57000,.1033132526463305,44.38283264947523,11.56773382938047,154.141755363394,229.7444779219718,147.5335428092811,.003333354850471083,2000-02-05,6.0,295.685976315502
57000,.08601077161109874,44.54682374464053,1.160094961434837,319.9840740470099,288.2465754542402,300.7371857421098,.003314965084336671,2000-02-05,6.3,297.326294030871
57000,.4086755956339774,60.07701232042908,19.66199743880246,312.2928142965092,250.9180036723538,339.7460676116796,.002116613607490873,2000-02-05,6.6,465.661885513417
57000,.0970788609519088,44.50846771717499,9.46699504363724,130.5340672461312,145.4391962007402,260.4874892332057,.003319251109704272,2000-02-06,6.5,296.942367658159
57000,.06613942425791508,42.42681579347038,3.755443349414861,45.68934894409408,10.45810595607263,90.59402295967058,.003566509755198372,2000-02-06,6.7,276.355975735369
57000,.09504179751806098,44.80126824665613,3.41219987944122,28.93988435293067,12.24090124131273,115.0375216925137,.003286764680797971,2000-02-06,5.0,299.877350248349
57000,.8077719162422597,230.1151595739463,22.70701617288723,128.2343521421023,317.157867860368,5.093770952326554,.0002823489835781081,2000-02-06,6.3,3490.80868249308
57000,.1138390051066831,46.35525997076734,2.689101009734045,38.44668741356653,34.658331955653,86.54097177135587,.003122881769018088,2000-02-06,7.0,315.614344784325
51592,.1434737602508185,44.71834200704724,5.0384234669849,19.0066823840488,141.2810534723355,.04615996451310723,.003295911442844386,2000-02-06,7.3,299.04513530162
57000,.0410592150890808,43.25778326395619,4.170164847115573,113.5991584348978,197.9149181928556,201.9561775367766,.003464237697860412,2000-02-06,6.9,284.5146232247
51607,.1656754724274127,39.4783427986991,30.99985758904649,127.039114731675,260.1231877854466,86.97595038509097,.00397343125126629,2000-02-06,8.0,248.054193224923
57000,.2331581507724109,36.84573072308779,13.47910239697652,341.7962437557419,71.6668777734491,92.29305570896972,.00440679971947743,2000-02-06,8.0,223.660330877128
57000,.2270230709866512,39.59698024862737,8.110435148870108,326.5273641735263,352.2104281286813,190.3712880303394,.003955587296494308,2000-02-06,6.2,249.173184533452
57000,.1234416334370861,43.34656650294762,17.11208693797584,188.1376551351657,315.4957856373829,49.47499346415447,.003453599876099694,2000-02-12,6.4,285.390988744379
57000,.545936289640674,49.74022254345756,5.949234482685937,293.9744730667963,235.5520258748785,7.879912887329831,.002809587020192571,2000-03-03,8.6,350.808242024125
57000,.2957025719384748,39.42227757067501,4.573066988937832,1.687329716684453,67.87851430593949,103.3017481046652,.003981910613527365,2000-03-27,8.2,247.525969071024
57000,.4064418980504785,55.68762523692971,5.859060706233314,3.868337495198692,143.4853320536178,28.20748468683079,.002371734258445698,2000-03-27,6.9,415.571972221492
57000,.0319278933239872,44.08256308041934,.7583835027641236,212.6636211682358,1.696638572202152,350.1085667279126,.00336747063619024,2000-03-27,7.5,292.690386896035
57000,.2209811983918657,43.87641715638746,19.48469994462671,184.7936516099984,80.36540684804247,321.9375614707616,.003391230726607852,2000-03-27,6.6,290.639700694576
57000,.06051196446963811,44.07518129763974,.7166206303535948,332.6637270168982,27.65056399458249,203.6917327915913,.003368316655768741,2000-03-27,8.0,292.616871896389
57000,.03204524391340113,43.6566944121539,2.063402042108465,8.789773736570401,33.42984016817402,159.9847571650712,.003416864846454854,2000-03-29,7.3,288.459253631348
57000,.06749748466567361,44.06430790706226,1.138009939633931,159.645161842107,120.5795686672479,291.3020866407824,.003369563490803089,2000-03-29,7.8,292.508595269901
57000,.09627577337415261,45.26239679313011,4.453295983031647,178.2962393626467,109.5522604407409,285.8357144172033,.003236665007552343,2000-03-29,7.7,304.519090195533
57000,.1337889661706911,43.74412146145325,4.657838444234765,175.0744553157836,34.11623172669583,354.487005033686,.003406626541526696,2000-03-31,8.2,289.326191571866
51638,.1466548398570564,47.201253486022,6.661681391201058,50.28278572128104,337.0074516163446,179.1573421196748,.003039301440406279,2000-03-31,7.2,324.293691393705
57000,.1654138175126841,39.24339206151456,17.32409431847655,207.5260597330988,350.0111323883352,27.78702659481184,.004009168090188181,2000-03-31,8.2,245.843092929859
51649,.07538588798231367,42.39320091317262,5.316125684967401,32.02555034731299,160.7482471568453,12.19035176687525,.003570752589843961,2000-03-31,8.5,276.027604424598
57000,.1554203302581449,45.17206992192163,11.98041077618553,35.30152152145789,244.2928116139333,327.3873334017932,.003246377998104485,2000-03-31,8.1,303.607985250963
51638,.2591017148588751,39.29918456833346,18.37622472894751,28.71277416574999,269.4713863051008,297.9420829265345,.004000633480668505,2000-03-31,8.9,246.367553571256
57000,.08844051508774152,44.5947944915613,2.506891245894011,39.43531656729311,89.64487799413428,85.79300177303585,.003309617647029535,2000-03-31,7.6,297.80669203652
51649,.4600612978446919,57.34491989570907,6.081787696949751,1.599460973255673,141.8536691309577,13.39645557709144,.002269664413254438,2000-04-02,9.2,434.260799795632
51639,.2018862304763785,39.33417961692784,12.86987138003333,25.455908130748,262.1688314401507,299.6140605864297,.003995295710046707,2000-04-02,8.9,246.696704048481
57000,.07014483355549576,44.13071654510858,3.677974119824146,99.85095627629504,65.16939784683353,52.83299867124305,.003361960489896201,2000-04-02,7.6,293.170097129246
57000,.2332793321706824,39.47126828022861,4.989600748754857,154.649383922431,49.49725496945747,16.6772973512751,.003974499548797286,2000-04-02,8.5,247.98751925027
57000,.07624989554034306,39.85427007478852,4.910297163502555,23.33403962050977,218.809380013295,350.0671956863577,.003917344667764246,2000-04-02,6.6,251.605709213758
51638,9.468656498392948E-5,41.20826733353623,28.97425311611588,8.91312040096277,136.0117226413356,44.00488208558728,.003725868667228396,2000-04-03,8.1,264.535970372983
57000,.01015120544389346,44.24030884354197,.6786730450787255,344.8071779023584,41.30331742836866,180.7806383785336,.003349475833450816,2000-04-03,7.8,294.262843613984
57000,.01770852339812352,44.13430505947381,2.694959155358843,13.46324345938626,19.94966256276403,173.3017711970292,.003361550461973809,2000-04-03,7.9,293.205856796457
51639,8.590152578085179E-5,43.87871988953439,1.998727161075835,215.6969362279796,281.127583021204,76.32264655757156,.003390963774986403,2000-04-03,7.8,290.662581133444
51649,.1916309493813551,39.58354980641063,18.0768260934638,96.1215733557049,173.8126319837623,293.0157308162803,.00395760062499404,2000-04-03,7.9,249.046424023405
57000,.9884885808276497,1263.469752813333,77.9569215502802,341.3937088701174,195.3195136950009,.0298662473845759,2.194607200058801E-5,2000-04-05,7.1,44911.2845041768
51640,0.0426958,42.08089209999999,4.57892,27.08949,179.63461,.002339999999998277,.003610577460616624,2000-04-05,8.2,272.983004552194
57000,.9632956742841877,88.80961045687148,45.62337022210117,223.6273312903626,321.9863911266735,6.69159388568018,.001177644277871119,2000-04-14,10.5,836.947371874738
51671,5.59970477846589E-5,46.23012239052488,10.84266122781345,223.134401858965,271.052634910755,89.20626839419113,.003135570061197746,2000-05-06,8.8,314.337190409026
57000,.09973153501202218,46.11624425598331,1.741610116871317,179.8029183514775,127.9866954658714,303.5015215097012,.003147191558811047,2000-05-06,7.1,313.176451115009
57000,.08470771293278638,41.22745792508088,19.14448286318957,145.8931881543681,304.5065404736671,164.840065483044,.003723267489298609,2000-05-26,6.1,264.720782538573
57000,.06096538057414098,38.54050105500906,21.32511887997206,147.8495745144561,231.1641362131857,249.3366530960026,.004119343795241585,2000-05-28,7.7,239.267789327536
57000,.22986548555012,43.43837060308571,11.22989253576698,285.0775971343929,82.87565747306908,324.875324971226,.003442657233214338,2000-07-28,8.2,286.29811700635
57000,.1208155264344885,46.13891059952381,30.6314597472883,334.7959141498625,3.700039327243567,14.51356761278557,.003144872695112949,2000-07-29,6.3,313.407370956285
57000,.02046838561037603,42.67526490174122,1.114426577187953,96.76285146668104,138.8087262152042,101.1797121160509,.003535409588537167,2000-07-29,6.1,278.78701425805
57000,.1369792865781478,46.36188015102106,4.896527469661098,4.347885177984539,.01127478851668721,350.2315898720948,.003122212901552829,2000-07-29,5.9,315.681958420375
57000,.9618031639991684,544.1823017369559,20.07316339324203,142.3970427553028,212.451239030804,.273023297541991,7.764034454887619E-5,2000-07-29,9.2,12694.7695697961
57000,.01640779973732235,44.00015154081017,5.629521084941036,77.86900582046216,190.3454531488973,66.56300740888776,.003376935888114177,2000-07-29,6.6,291.870001689008
57000,.107362303249382,44.93695449208347,1.988521443375189,322.7656045471125,311.5157431187908,68.26101524974774,.003271889442385421,2000-07-29,6.8,301.240705324374
57000,.1844202679588444,45.98576375733987,23.67658530452027,117.1546348010773,227.6802411426569,352.3187617471795,.003160595868526939,2000-07-29,6.8,311.848247725176
57000,.04495998570476561,43.00620532831372,4.420232361194845,77.27289465669411,230.3019507342354,10.58756047334202,.003494679784742528,2000-07-29,6.6,282.036221936761
57000,.06162137275245851,44.11088424514399,1.858168472578034,15.90148732137377,256.7491195658694,48.53571483838663,.003364228056183452,2000-07-30,6.9,292.972493810571
51760,.1464716000000003,45.55573770000002,13.09715,327.54748,9.126220000000044,.01576999999996493,.003205453257663683,2000-07-30,7.0,307.484216471132
51761,.05689475144364229,39.65880995959981,25.27372543546818,161.9829432588189,173.1594898589343,.01858555564410164,.003946340518667251,2000-07-31,7.2,249.757029000736
57000,.1878592457530603,43.5148790832435,.7536890075190268,182.5770390145196,76.96425773459461,63.6972348317021,.003433581831795918,2000-07-31,7.6,287.054840004215
57000,.08769908093665764,40.82459451421712,34.78190529672271,159.6905419035608,124.1652261382368,63.51884644991718,.003778515900486012,2000-07-31,6.9,260.850108700292
57000,.03322091250130178,42.85146665109173,3.138052157045597,57.90345729032212,108.1119708410966,188.0200751470907,.003513626044538772,2000-07-31,6.5,280.515419362717
51761,.1965432756987933,45.14644701977586,7.779769569705254,141.3574353402575,347.4998888682701,180.0415386906943,.003249142116853539,2000-07-31,6.3,303.34969906519
57000,.1217605549840145,38.49441917225106,33.79618048815056,127.4183696322551,125.5521020085548,63.90951775831122,.00412674294249486,2000-07-31,7.3,238.838788144068
51761,8.419707853461986E-6,36.5071098355462,1.532333164029651,263.8430977946947,238.126507928642,176.6858667490094,.004468254436312558,2000-07-31,7.7,220.584189512034
57000,.04239003317291545,43.94082164428416,2.154095563435858,162.7236138876594,298.9997783007376,245.3273936300567,.003383777619714295,2000-07-31,6.2,291.279863554029
57000,.0564295965621851,42.4370849813747,6.418526770606637,135.3559433003271,273.8852235188028,281.6396400656945,.00356521526443387,2000-07-31,7.6,276.456317574997
57000,.5981298176111802,97.56134306940329,23.39835908652017,327.168802622651,348.634604795277,9.708871935991452,.001022792225909576,2000-07-31,6.8,963.662275093099
57000,.03080079468021576,43.86273446194308,2.586240385403147,304.8265842514638,234.2054330273413,159.4335871514577,.003392817658869591,2000-08-01,5.8,290.503758960022
51762,.1234191451938997,43.2365251944986,11.64336405743518,344.3250520332177,351.6861699808736,.01630287117959322,.003466792900545847,2000-08-01,7.6,284.304921477245
51762,1.793212945665377E-5,41.63822143576571,.7726414467246677,39.14170184160115,103.5837648888372,176.7578133886676,.003668308213209452,2000-08-03,8.3,268.686878550267
57000,.4980985010894242,76.25851352964345,8.070372893658318,127.2521755665785,241.8667146827336,345.9820209947973,.001480033585224468,2000-08-05,7.8,665.948592793637
57000,.3397394861550081,54.06904882285888,18.44715837028919,127.3915651343462,147.0474141224709,26.86604253770898,.002479025416973291,2000-08-05,6.1,397.586195211719
57000,.2966029214331548,55.46971433825367,35.07354441772206,23.88002471763532,86.74565387036594,321.5497712206831,.002385723892305402,2000-08-05,3.8,413.135101906162
51762,1.786573596590678E-5,42.49706440019056,7.932543048836022,131.0479560277173,10.44240283080589,175.3140594551978,.003557670129046111,2000-08-05,8.1,277.04262835403
51762,1.797030196341401E-5,44.89878014328538,13.76020229338247,319.108569529422,183.1418922874961,175.7827383726116,.003276063123505272,2000-08-05,7.5,300.856926808227
57000,.06058081224719937,44.07698091192315,.8214206349416697,44.90629297838912,118.5744186677759,169.8980466496248,.00336811037092007,2000-08-05,7.3,292.634793644934
57000,.2454856671364019,41.93278001777665,5.873131240184279,326.0649098748968,139.8910256165196,249.5098208384927,.003629723892863256,2000-08-05,7.5,271.543046374819
51764,.07458869239707437,42.32524133740903,.7050716415346527,315.9392487329246,347.7551085720727,.01874253213318349,.003579356116026454,2000-08-07,8.1,275.36413014465
51764,.4572871301629369,64.45572508619414,2.772989655086876,72.94385570173482,243.4890319373212,.007745222953866497,.001904635288039208,2000-08-07,8.8,517.488198164302
57000,.5619598853028995,34.76549775404074,6.793594832278186,330.207666254247,284.179273230227,39.80830586044749,.004808187513110788,2000-08-25,8.3,204.98915249873
51783,.1644463445865592,39.62163579837382,2.547248777518438,352.2721806110844,346.1983967901122,359.9868004153178,.003951895676866022,2000-08-25,9.1,249.40594690728
51784,.1253856765539394,39.40528652980979,1.986079931917025,132.4066580004136,107.4133529412071,84.01778881853789,.003984486312294152,2000-08-25,7.7,247.36596040659
51783,.4442147469711499,66.99108714436784,24.93326925734984,158.1831842676567,180.4743452007883,359.9941745348121,.001797539884288507,2000-08-25,8.9,548.319562743768
51782,1.608553105345024E-5,43.26909044614685,1.632798471027459,234.7373788553883,284.0666608608634,192.1778247199316,.003462879862258721,2000-08-25,7.1,284.626184728414
57000,.2135275186428354,47.62065615823234,3.673530607702189,223.328115585509,99.05258161198037,33.24687700928067,.002999238560768758,2000-08-25,6.6,328.625503906206
57000,.06523194454671552,42.83778526409812,4.909208979512617,103.6437656213093,38.7563640637966,223.4392230075672,.003515309433935868,2000-08-25,6.3,280.381087893026
57000,.2648388345106633,44.63854924462795,15.73579310647947,355.6567717304197,313.5912780494322,44.0614116972984,.003304752703608064,2000-08-25,7.1,298.245094796796
57000,.1217310042544091,42.1056848281271,.343704333157543,42.64298640472207,318.0596199626212,14.25814351495568,.003607388952205307,2000-08-26,7.3,273.224289486448
57000,.2334080597169834,51.43899758577113,17.07700892765663,141.0594196894954,107.5801714891862,65.67379740313351,.002671562438901383,2000-08-26,5.9,368.93252765332
57000,.8325261839668356,174.3065805520494,6.180364360880239,192.4842183871789,228.0747353014573,355.9740027430078,.0004282855274631309,2000-08-26,6.3,2301.32988430809
57000,.03872681588000253,42.81997133571219,1.136724904956709,143.3449877200361,320.0313951473273,265.6195952747676,.003517503316172528,2000-08-26,5.9,280.206212979506
57000,.05591130122904696,42.59624406806252,3.77014593061969,104.221275367281,40.38515656853919,194.3636261350208,.003545252024602031,2000-08-27,6.4,278.013037303941
57000,.6692424891605969,106.8592408725571,15.45700221979854,356.8092830543462,3.84211826136175,1.031744913956267,.0008922487474271049,2000-08-27,7.2,1104.65415189398
57000,.1063082652499481,39.29242255651233,6.719680622577316,129.5715371093304,168.8140887352937,64.17172718848836,.004001666255933469,2000-08-27,7.7,246.303969479244
57000,.02603685482819018,43.98884037314954,.9124413108468804,279.7812438906045,117.5231926612506,309.4132594496004,.003378238475647294,2000-08-28,6.3,291.757461905854
57000,.05493393703466632,42.4852558046481,5.024663657698632,70.68482372438825,194.5947199848005,66.89809667861907,.003559153490952391,2000-08-28,5.7,276.927164246522
51786,.2135899190774561,39.27465182878351,2.197104971798568,168.7687484227064,78.35711622429405,67.22343206837515,.004004382533291967,2000-08-29,8.4,246.136895057646
51786,5.152185703444126E-5,45.64140551978468,3.536987470867603,6.004684654424334,146.4569546455761,185.2822897882256,.003196432655903842,2000-08-29,6.6,308.351962787983
51786,5.206258775024567E-5,46.49637301467126,2.253284901117524,41.00056338731118,111.5919872887178,185.3316834356522,.003108675989179088,2000-08-29,8.3,317.056614069269
57000,.08468320491969325,43.87968891976506,1.193046437637412,118.5510357566143,356.206718421041,248.4856868415917,.003390851447562884,2000-08-29,6.1,290.672209800273
51786,.1138507156475186,39.39157220295318,9.535708103839998,153.5490687967693,106.5838160412226,65.84232976596164,.00398656731466931,2000-08-29,8.1,247.23683449186
57000,.04947774708716599,43.97460357706678,2.661495671929883,99.79191898412147,205.0516773356158,47.71435054635447,.003379879167577129,2000-08-29,6.6,291.615834324073
51786,4.890001057181884E-5,41.16859412390521,2.249979204773548,334.6718479092414,178.0658092380658,185.7725421372168,.003731255763075616,2000-08-29,7.3,264.154039806459
57000,.05237920307166995,43.8782677588522,3.957856343305974,76.51350204303637,353.887016704819,296.1611182693865,.003391016186902118,2000-09-03,6.4,290.658088620916
51811,4.948144192395957E-5,46.3793306490956,6.257307438009846,82.07377536499911,59.36334648406855,277.4142382220523,.003120450940648748,2000-09-23,7.7,315.860208064237
57000,.4424260184545347,55.88534130513695,4.25618786522227,194.6376693212499,239.599509624103,7.103288836520978,.002359159002720939,2000-09-23,8.9,417.787136106885
51811,.5213687078685235,63.68439366621489,2.983976969716421,146.7233731848177,272.809766607691,359.9999057291649,.001939342640663789,2000-09-23,9.5,508.22699542676
52155,.1160781210208904,42.47179762857771,3.381346621745692,102.7504153204587,324.014915844833,354.2835333342896,.003560845325699853,2000-09-23,8.7,276.795590152133
51811,.473522286737725,59.86087961309737,3.498915025309077,98.17729745159703,319.6543463236688,359.9996092755297,.002128087264002486,2000-09-23,9.5,463.151253259136
51811,.08537198592214161,43.80050960315337,5.641555510955914,134.0544441879094,183.5883250300717,.005825089879071172,.003400050196728482,2000-09-23,8.5,289.885803543702
51811,8.511306911162418E-5,45.03927139842963,18.37936280195899,300.8221696856243,194.1157815232749,169.1830291732439,.003260746519876801,2000-09-23,8.2,302.27013273169
51811,4.822948757924184E-5,43.68866209247675,2.620451574253178,124.7799147735207,16.34687809574945,278.0116660695268,.003413115272048308,2000-09-23,7.5,288.776148710634
51811,.7067318456409806,69.80829661719112,5.436712368000322,86.00378701266062,332.5426850901021,.0006482628879673545,.001689831931661936,2000-09-23,10.7,583.268823899073
51811,.1033701327319682,43.01289918365124,2.94496986063234,125.7234656774249,293.7574458757069,359.9814293496029,.003493864030472596,2000-09-23,8.1,282.102072310535
51811,.0709514022859169,43.16269736964739,2.270816860973558,172.7316679847242,247.765432968758,359.9695310275976,.003475691389613102,2000-09-23,8.3,283.57704205645
51811,4.970571929165397E-5,46.48028540085092,8.826598748960235,223.1169150336261,277.4823234497464,279.0898004443611,.003110290076922563,2000-09-23,7.9,316.892077263344
51811,.4368849036878195,57.35891838674458,12.00690635056939,72.31283840752357,346.2848608590988,359.9993948711625,.002268833593760213,2000-09-23,9.0,434.419820862246
51811,4.822320935824513E-5,43.52565504638412,5.20685868733207,216.5487437173655,284.2643818899043,278.6900233816723,.003432306795462979,2000-09-23,7.9,287.161475387461
51832,3.910128543710143E-5,44.01967965796774,4.085979905632508,91.69402744310881,225.641362486417,102.1503117917669,.003374689010606123,2000-09-23,7.4,292.064329563372
51811,4.87320149593605E-5,44.15805198501864,2.36247557517417,125.9228965946136,13.95033254031403,280.6330382276266,.003358839209374666,2000-09-23,7.8,293.442532353627
51811,4.862611880170688E-5,44.75658114639641,2.894815028188208,122.3362913810081,19.52775125868002,276.4698947822272,.003291688402682614,2000-09-23,7.7,299.428792398547
51811,4.73497231720729E-5,41.83119112111529,2.641705838118641,146.2311310860375,354.670477346729,278.503822568657,.003642954334795656,2000-09-23,8.2,270.556859292293
51811,4.700988260088462E-5,41.42225137356996,2.515749712653625,113.5906711619236,28.18555472543014,276.6840231921289,.003697034676481351,2000-09-23,8.3,266.599144887011
52155,.1335532900143307,45.48480905757712,2.788499519838634,105.479944928285,62.41634566385321,268.6778899333607,.003212954016647926,2000-09-23,7.9,306.766383291056
57000,.03995312907257673,42.41123020765237,1.497264169966674,215.4672431746656,85.9818397437367,69.35721227604176,.003568475906029475,2000-10-02,6.4,276.203709741235
57000,.008746389410575194,45.07809055700602,1.743237218186129,110.5053631235127,251.4318072695386,82.04945080709906,.003256535421547005,2000-11-23,6.1,302.661004958251
51881,.1375501946831876,43.77168458612169,11.8127564630871,70.48648434649358,345.8421667133592,.02938564988743106,.003403409307957668,2000-11-24,7.6,289.599690834428
