full_name,epoch_mjd,a,e,i,om,w,ma,n,first_obs,H,per_y
"       (2004 PF112)",53246,44.92614478422754,.08665934408396515,2.301867238831754,35.88283571839683,80.98491597760348,180.0335443143778,.00327307039046976,2004-08-14,6.7,301.132015442569
"       (2004 PT117)",57000,42.82705111436502,.04348593108523466,1.241246082707411,359.9944600265837,191.0028717850591,125.0328972536676,.003516631129726495,2004-08-15,6.7,280.275709054595
"       (2004 VU75)",57000,43.63039054146284,.1310570458148872,3.346870738439208,53.06559463125637,247.405816410381,77.808789690854,.003419955249090404,2004-11-09,6.7,288.198590794339
"       (2005 EB318)",57000,45.22326987471667,.1446319796437547,4.473609620119141,166.7345596257761,305.5263459513065,86.78512531301425,.003240866432492274,2005-03-09,6.7,304.124314870205
"       (2005 JZ174)",57000,42.68274227573012,.07529845962388947,6.511065421777849,59.18444268123244,241.7172423930986,290.3067537691094,.003534480603408447,2005-05-09,6.7,278.860289236579
"       (2005 JO179)",53516,43.63456499705049,.04849695346035532,2.227461851408986,137.4809826066024,68.24973290992889,359.9896349580212,.003419464487585984,2005-05-10,6.7,288.239953052816
"       (2005 LC54)",57000,67.17095099770069,.4609345456659128,22.45353849467651,65.56139135052068,236.712948149411,343.8208838004454,.00179032480288176,2005-06-10,6.7,550.529312771103
"       (2005 NU125)",53559,44.29633376137906,.02563373606774905,56.54885282287664,297.8699524479561,.9723092669826702,.04031229534249292,.003343123340653662,2005-07-07,6.7,294.8219921718
"       (2005 PS21)",57000,44.3102377589745,.08146657066670869,2.599239870478251,188.613487168791,254.4442291589717,273.9876275102162,.00334154991875543,2005-08-09,6.7,294.960813793455
"       (2006 BR284)",57000,44.10795335091401,.04560492018572696,1.154419061097796,15.40759521383088,105.8365819095569,14.06209485956537,.003364563382116035,2004-03-18,6.7,292.943294992314
"       (2006 JU58)",57000,46.27689043107411,.1272244466103363,7.038888687068939,238.4902254785276,253.9099059943874,96.80166106028827,.003130817989160936,2004-05-24,6.7,314.814303092626
"       (2006 JV58)",57000,44.96212534336583,.06132339487768478,.3172866181130435,145.0084819842916,90.57558293454032,9.530729315926973,.003269142306391842,2004-04-24,6.7,301.493844865809
"       (2006 QB181)",53998,43.69040027141681,.04010215710852438,2.197484194139794,64.48440157290328,117.1410772761091,180.0549851747129,.003412911593000635,2006-08-21,6.7,288.793382573673
"       (2006 QE181)",53969,44.3692684218311,.07439951881298543,2.334082528218399,119.574097137668,242.5280185840097,.01722251868639407,.003334883538268635,2006-08-21,6.7,295.550435886964
"       (2006 QM181)",53999,45.58901900627309,.06602488939580624,2.57188812154533,51.40763279958669,292.6606926101451,.122058573044587,.003201943787574538,2006-08-22,6.7,307.821232587648
"       (2006 SF369)",57000,62.7664930460421,.3768980740950388,27.62245588281056,95.29536703501417,290.0537611311071,16.76742095309871,.001982039375177484,2005-09-22,6.7,497.278861212985
"       (2006 TP130)",54022,44.14506470284213,.1279613948949817,4.496921384855208,8.086180513769081,4.617289804559633,.00471296608298729,.003360321551775721,2006-10-13,6.7,293.313085721429
"       (2006 UO321)",57000,43.55272967423991,.07784547332178264,2.327759999981146,65.9731361569354,225.2737876885093,73.46757509505233,.003429106743958963,2005-08-09,6.7,287.429455237557
"       (2007 DS101)",57000,44.29012224070405,.08610245573971093,1.387049643413125,26.63219706773155,211.3727915500642,282.0753922177133,.003343826655753027,2005-02-10,6.7,294.759981553408
"       (2011 UE412)",57000,43.48576970710857,.1116311224663113,22.80988457278053,218.1188297590379,4.179955746845247,171.9025512898632,.003437030068438967,2011-08-29,6.7,286.766849210373
"       (2014 QN441)",57000,46.16216030768025,.282242146401056,20.70623810747427,144.7117252185267,242.9782535158503,2.397774030426649,.003142497107684461,2013-10-13,6.7133,313.644292927866
" 86047 (1999 OY3)",57000,43.67995389953803,.1692920319109981,24.27740383529834,301.8719651570757,303.7565402728275,61.17702825489234,.003414135999349375,1999-07-18,6.8,288.689813046517
"118702 (2000 OM67)",57000,97.56134306940329,.5981298176111802,23.39835908652017,327.168802622651,348.634604795277,9.708871935991452,.001022792225909576,2000-07-31,6.8,963.662275093099
"119066 (2001 KJ76)",57000,43.60599403493226,.07690966025627279,6.733108726529791,47.65751382430027,271.8291814555529,307.5481406793504,.00342282572474261,2001-05-23,6.8,287.956899541438
"133067 (2003 FB128)",57000,39.67251364325097,.2602090728652084,8.879804785197233,209.4755189356742,305.2150002169467,49.7438698340759,.003944295977241032,2003-03-30,6.8,249.886491544934
"134210 (2005 PQ21)",57000,61.69172164630323,.3901135723180065,6.49438012406563,316.4070117560586,22.19260882835258,5.379219223843369,.002034059901111631,2001-08-21,6.8,484.561090275121
"135024 (2001 KO76)",57000,43.66585993155552,.1088442530943154,2.14892627488069,44.21758248914831,297.9404708365313,266.1426965868321,.003415789096510377,1996-05-22,6.8,288.550099411725
"149349 (2002 VA131)",57000,42.36981136481918,.2427282534779912,7.069586297723996,224.5026463421283,254.6581058908652,312.3509128688041,.003573709759565546,2002-11-09,6.8,275.799197382884
"160091 (2000 OL67)",57000,44.92817149822792,.1074222830286395,1.988598117752838,322.7664027423008,311.4061707941449,68.35715649421832,.003272848920202248,2000-07-29,6.8,301.152392731483
"181874 (1999 HW11)",57000,52.90668591170579,.2604573722848372,17.18544908714386,198.3836778313581,324.3064873159671,39.72622291953166,.002561169001458422,1999-04-18,6.8,384.834535638338
"341520 (2007 TY430)",57000,39.2500984797099,.2652488465026841,11.29123291520229,196.725561706546,205.7478587440046,356.2335869163755,.004008140601965468,2007-10-14,6.8,245.906114891338
"385266 (2001 QB298)",57000,42.45745562926013,.09324832437342138,1.803207466018485,291.7861564028585,.5791693208040032,44.24280926762118,.003562649742133568,2001-08-20,6.8,276.655398287145
"385445 (2003 QH91)",57000,39.29182310683027,.1522573130407567,3.671192277614605,286.8687306196555,265.2582528115106,122.3840189006093,.004001757832495372,2003-08-24,6.8,246.298333038546
"       (1996 RR20)",57000,39.43882907837074,.1765410099148581,5.318183340481802,163.5833609291032,47.63666030170462,141.3817548793934,.003979404211447031,1996-09-15,6.8,247.681871706406
"       (1997 CT29)",57000,44.00125264469531,.0266296817582008,1.015168915569763,74.71414426553029,199.9970920109189,242.7455877590698,.00337680913033774,1997-02-02,6.8,291.880957828664
"       (1998 WY24)",57000,43.42361151771587,.04526352228549109,1.909714608287503,102.6267135903174,13.93048880373235,342.4816791508282,.003444412549760838,1998-11-18,6.8,286.152215836048
"       (1999 GS46)",57000,44.67637758780269,.08676402286196218,5.173114422721627,24.31633696912313,98.03848537785746,92.17620830039984,.003300556296258123,1999-04-12,6.8,298.624290846053
"       (1999 RX214)",57000,46.02218153647188,.1705576929175961,4.830338105815556,3.832003072713926,265.0705616722631,94.74786587155693,.003156845097535989,1999-09-06,6.8,312.218766811481
"       (2001 FK193)",57000,44.05272920366252,.06133949053897754,3.515675785574515,89.81652095581005,56.37420367363017,71.08305602055866,.003370892048891357,2001-03-25,6.8,292.393309863398
"       (2001 KH76)",57000,46.06030002346228,.1210731332422505,3.253404149134217,261.6463771233867,69.95380085612226,306.1605276104342,.003152927105507762,2001-05-22,6.8,312.606746171135
"       (2001 KQ76)",52061,42.84226655118029,.02953013317535168,6.145316279729197,47.99363374448873,165.2158920920114,.03343068563414948,.003514757898031916,2001-05-24,6.8,280.425085300884
"       (2001 OS108)",52124,46.45169583212669,3.193368044427452E-5,1.492374690859797,274.6170759231468,235.3276749375559,156.9280272756063,.00311316194837094,2001-07-25,6.8,316.599746403593
"       (2001 QA298)",57000,45.98576375733987,.1844202679588444,23.67658530452027,117.1546348010773,227.6802411426569,352.3187617471795,.003160595868526939,2000-07-29,6.8,311.848247725176
"       (2001 RV143)",52176,43.08667950718353,3.792918818128881E-5,1.294039786377546,105.2437408070128,258.9924765982032,7.372154340194953,.003484893693108755,2001-09-12,6.8,282.828220934428
"       (2001 XB255)",52270,44.71732333978126,.03464650184894504,2.241167167056249,68.61160828398195,37.00648204389617,359.9923494921683,.003296024065513912,2001-12-09,6.8,299.034917153701
"       (2002 CT154)",57000,47.07635586545832,.1177900969953219,3.528897364702544,159.4322911312303,345.998448871789,29.55779683526937,.003051404751465923,2001-03-25,6.8,323.007389594597
"       (2002 CB225)",57000,44.29954934573783,.08342438693257065,3.780457483317895,100.4307420555175,113.177777737587,327.1633569792334,.003342759344850094,2002-02-07,6.8,294.854095580056
"       (2002 FV6)",57000,47.20805032800382,.1530302692517016,3.086613342837845,312.6948718859406,67.51414645565428,151.9422075280319,.003038645082817554,2002-03-20,6.8,324.363739925047
"       (2002 FW36)",57000,43.14522616951664,.02537306172106353,2.349782138975888,57.34796680680342,132.1535236142575,342.0365255980792,.003477802769675483,2002-03-18,6.8,283.404881944909
"       (2002 GY32)",57000,39.50308941747229,.09139638052538226,1.803914273653256,225.5690897392323,336.1807354505532,28.70028179263882,.003969698115880689,2001-03-25,6.8,248.287465342662
"       (2002 PA171)",57000,44.19223738572673,.08083955854403395,2.510750432720991,109.6231812026733,28.6054704331023,207.2494501222211,.003354942561597538,2002-08-05,6.8,293.783355533284
"       (2003 FH127)",52731,44.81860284464067,.0823093259459039,.3470910247997705,120.9841683643352,45.0372981934679,359.9866000732439,.003284858020459096,2003-03-30,6.8,300.051410815559
"       (2003 QX90)",57000,43.57556719901991,.02639107117659747,3.201039808291763,61.32422242815463,92.58178851618189,174.0888074856582,.003426411355681843,2003-08-24,6.8,287.655561768187
"       (2003 QT91)",57000,44.05039838018762,.0798019493684777,.1879600760304043,145.2330454774244,173.3508156821545,38.57543995562609,.003371159596695918,2003-08-25,6.8,292.370104439307
"       (2003 QX111)",57000,39.20978835017016,.1323635718484645,9.547948309851041,157.5647761349169,99.60664207155911,100.1554675758977,.00401432312139194,2003-08-25,6.8,245.527391184643
"       (2003 UP292)",52949,39.2729065730873,.2686617302718561,13.94924777601295,27.59064923793534,6.248451885013487,.0575116635823988,.004004649463461314,2003-10-23,6.8,246.120488786965
"       (2003 YN179)",57000,44.45679009718524,.0002274560616882069,2.766930044753357,66.26937117756191,95.6945788178472,287.3165608502329,.003325040354791047,2002-11-28,6.8,296.425359754617
"       (2003 YS179)",57000,43.86103809074248,.02599850559411085,3.725237288809788,86.53593301475513,114.817092874107,286.0931657115634,.003393014491892656,2003-12-24,6.8,290.486906472882
"       (2003 YU179)",57000,47.08754203900519,.164607505408548,4.846604123646903,126.4586902780745,327.5506754743283,24.59115075317222,.003050317472930499,2003-12-24,6.8,323.122524823833
"       (2004 EU95)",57000,44.34262480032562,.05771614105439982,2.817831723587384,65.67458118601995,100.4025355192824,46.08346878456467,.003337889676974494,2004-03-15,6.8,295.284260042094
"       (2004 FU148)",57000,39.58617825059344,.2284586946553606,16.63750516026802,197.858199069047,81.42681820087509,328.6450950962228,.003957206466219759,2004-03-16,6.8,249.071230369515
"       (2004 HJ79)",57000,44.05942907294988,.04341756431188371,3.312260702040353,45.30290122526652,280.6291890297623,257.478361121161,.003370123189262885,2004-04-26,6.8,292.460016449171
"       (2004 KJ19)",57000,46.93774172466185,.2343030182533674,24.42780783543055,236.6132477469999,46.09293114367811,340.6024894398553,.003064931604820792,2004-05-24,6.8,321.58181990661
"       (2004 PU117)",57000,42.65568047439575,.01132303696902106,1.875102198691265,23.05031445389299,345.5107283080981,313.3002888301292,.003537844677541847,2004-08-15,6.8,278.595125903714
"       (2004 TV357)",57000,47.95208698796409,.2811972707138763,9.749814216640328,250.2090275101444,201.6892577770369,345.5415368764233,.002968197560016293,2004-10-15,6.8,332.062224106857
"       (2004 VA76)",53319,43.93933532311301,.0001488251254483051,1.136429369526688,123.1092349504807,132.2580023797378,177.552833316345,.003383949314033606,2004-11-09,6.8,291.265084639435
"       (2005 EE296)",57000,44.42012472489387,.0655483404699473,3.286176669638597,342.0427967092584,286.2921988845969,247.355337452682,.003329158049104021,2005-02-10,6.8,296.058723806405
"       (2005 GW186)",53472,43.21015496921218,.1462040696516425,3.047732576430317,157.8010114888563,349.5564117142877,359.9972164897022,.003469966948048767,2005-04-10,6.8,284.044862133858
"       (2005 GX186)",57000,44.18749411392447,.02210598393618836,3.774943036343165,158.8627550809228,55.34735198183706,331.5269431689082,.003355482776600055,2001-02-20,6.8,293.736057964882
"       (2005 GV210)",57000,39.38285296007371,.1702865003799654,11.99213534850303,174.7194733480355,261.52579241312,106.5529670433342,.003987891308612838,2005-04-12,6.8,247.154750993051
"       (2005 JY185)",57000,44.08057170081874,.06973065397724984,2.136776968085221,31.81764591423332,110.1339380098999,107.7751907785355,.003367698831554125,2005-05-12,6.8,292.670554187504
"       (2006 QZ180)",53969,45.21807514385053,.01128378120426309,23.82353688472693,179.0236334230006,342.8147843969372,180.2950739242853,.003241424923063176,2006-08-21,6.8,304.071914902206
"       (2006 QO181)",53999,43.8540449147632,.02936679395339571,2.92758071156657,97.43857276273695,247.6966072911506,.1657777610662829,.003393826123752593,2006-08-22,6.8,290.417436671074
"       (2006 WF206)",57000,43.79010310168201,.04805447766542525,2.056005355053288,58.16222795050414,177.0126444024038,266.6718995258947,.00340126227640786,2006-11-23,6.8,289.782499339773
"       (2007 VJ302)",57000,43.12354224631362,.06741361934669034,8.711302653338953,59.23477826838955,333.4604217684594,355.2748946131111,.003480426228350407,2006-09-25,6.8,283.191258397885
"       (2013 JU63)",57000,49.48590243377858,.2947760212921576,4.299858470124616,278.3992323794076,269.3111925605344,22.49757618070116,.002831273552138286,2013-05-08,6.8,348.12117770223
"       (2009 DJ143)",57000,66.34274292807645,.4352862849099267,17.62172341935248,141.9252202402823,83.738505321,348.8710562167983,.001823954241821487,2009-02-18,6.8366,540.378843267068
" 16684 (1994 JQ1)",57000,44.11085672199867,.04869977516132474,3.739950663494063,25.59735855997977,248.6546965788863,325.3634559791819,.003364231204869251,1994-05-11,6.9,292.972219608748
" 60621 (2000 FE8)",57000,55.68762523692971,.4064418980504785,5.859060706233314,3.868337495198692,143.4853320536178,28.20748468683079,.002371734258445698,2000-03-27,6.9,415.571972221492
" 66452 (1999 OF4)",57000,44.77499134506397,.0655252820977888,2.664391454034444,134.4282341073201,84.81745155776238,107.9339264572683,.003289658438883023,1999-07-21,6.9,299.613562222046
" 82157 (2001 FM185)",57000,38.7596936316783,.05881113961974378,5.359359652213282,150.7087232974529,109.8124394861821,287.9110624805253,.004084449873134658,2001-03-26,6.9,241.311881399373
"316179 (2010 EN65)",57000,30.86083119222037,.3160046275765008,19.23406756625976,234.3481085344371,225.9047326674356,40.83356372631535,.005749004458095782,1989-11-04,6.9,171.442949914501
"       (1996 RQ20)",57000,43.89419613124779,.1002836896544521,31.71004321557222,11.58949693712928,.2066302394737246,22.07169790902446,.003389170551044267,1996-09-06,6.9,290.816371888947
"       (1999 RC215)",57000,44.0353548612349,.05941447654079143,1.406859371104276,189.0495941017576,258.1806187071459,305.3659792475346,.00337288724602961,1999-09-06,6.9,292.220347575444
"       (2000 CN104)",51592,42.93108730763258,8.760631965348952E-5,31.51772052101764,150.5422966292619,349.7645065134973,10.53285218433497,.003503855940422739,2000-02-05,6.9,281.297604732186
"       (2000 CL105)",57000,43.25778326395619,.0410592150890808,4.170164847115573,113.5991584348978,197.9149181928556,201.9561775367766,.003464237697860412,2000-02-06,6.9,284.5146232247
"       (2000 CO114)",51606,46.14474361881727,.06119805254372691,32.51384595268944,333.2256640383471,352.0040555648055,180.0635994359006,.003144276413003131,2000-02-05,6.9,313.466805682702
"       (2000 YX1)",57000,45.71700787532073,.07380214401924107,4.545134234850314,65.1132151289285,336.5087903007521,28.0908497372408,.003188507009163315,2000-12-16,6.9,309.118430831423
"       (2000 YB2)",57000,38.8587588520638,.02761101516036708,3.818598453465865,135.6678196288493,210.070131234611,88.70072055008427,.004068840692212018,2000-12-16,6.9,242.23761949051
"       (2001 QZ297)",57000,44.11088424514399,.06162137275245851,1.858168472578034,15.90148732137377,256.7491195658694,48.53571483838663,.003364228056183452,2000-07-30,6.9,292.972493810571
"       (2002 CW224)",57000,39.51283163639084,.2456666058728643,5.669068734640357,1.840134069118423,154.5148657248834,305.8650093453288,.003968230063001779,2001-10-21,6.9,248.379319676334
"       (2002 FX6)",52367,45.11589858852693,.0680187513591461,24.02793613047422,3.778955972942137,359.7052211192939,181.126258036982,.003252442715898272,2002-03-20,6.9,303.041857908739
"       (2002 GP32)",57000,55.42289229087216,.422629622423572,1.559683221160929,123.9862380456274,110.3639978907174,7.438912443338948,.002388747770929423,2002-04-06,6.9,412.612120610819
"       (2002 GU32)",52396,39.5365137192921,.08268572125030463,21.86205220876107,56.85163763920426,166.3532570849033,.09116508318589643,.003964665185739541,2002-04-08,6.9,248.60265298385
"       (2002 PP149)",57000,40.82459451421712,.08769908093665764,34.78190529672271,159.6905419035608,124.1652261382368,63.51884644991718,.003778515900486012,2000-07-31,6.9,260.850108700292
"       (2002 VW130)",52602,45.95531600452503,.08364816550254572,1.846192293343335,4.355880061000102,17.54263286477973,.05488016647667069,.003163737473944718,2002-11-07,6.9,311.538581024747
"       (2002 XF91)",52632,44.61716643400406,.1128981003392163,4.427019174813347,114.7831345362863,336.895024232478,.07970224304394677,.003307128696059318,2002-12-04,6.9,298.030821885463
"       (2003 FF128)",57000,39.53619264099589,.2147911233892672,1.911407911412583,91.73636544019968,169.7319196244123,344.5285432094266,.003964713482139965,2003-03-31,6.9,248.599624615386
"       (2003 GM53)",52757,44.4594219223342,.05119738852196915,6.465194852837169,2.888997449463903,199.3613546926647,.05591861960350501,.003324745114942815,2003-04-01,6.9,296.451682547854
"       (2003 LD7)",52817,42.90531543061821,.04101307427364484,2.292268412312187,122.8182551022846,125.7262809818349,.1230700217261503,.003507013398968789,2003-06-01,6.9,281.044344928187
"       (2003 LD9)",57000,47.20390944093884,.1739688587987398,6.972113801082735,237.4158397353461,328.9000853900444,43.05482322621727,.003039044931968159,2003-06-01,6.9,324.32106317337
"       (2003 QK91)",57000,67.28391635993404,.4285114625923234,4.011634446573162,276.1179699311983,69.44672230143179,354.836502258768,.001785817935830419,2003-08-25,6.9,551.918683081897
"       (2003 QO91)",57000,45.16924548275988,.1288307022043362,7.127095313887005,141.1125461905425,186.0643514229435,22.32189929599113,.003246682497561693,2003-08-23,6.9,303.579510502729
"       (2003 QY111)",57000,43.21021735219952,.03376076772164731,2.948841019747453,95.9856740453607,218.0507193307969,53.62054867394564,.003469959433616788,2003-08-25,6.9,284.045477252229
"       (2003 QZ111)",57000,42.86708154314253,.0575319617852882,2.666082994110252,326.1304788281977,17.99512820541984,12.38595089795341,.003511706393393832,2003-08-26,6.9,280.668761267087
"       (2003 UC292)",52949,45.12011996117188,.08699131317442074,3.901931479451829,42.68039936941457,351.8428890059801,.05384495012547449,.003251986285876058,2003-10-23,6.9,303.084391114533
"       (2003 UT292)",57000,39.48984092460514,.2989193102097834,17.54678552555685,211.0211722936478,255.7467204338249,344.3346276199013,.003971695981411777,2003-10-24,6.9,248.162570342861
"       (2004 HG79)",57000,44.22824994616812,.0239228739571087,3.594656721534379,56.30890089066238,180.4925521381043,3.806314050117735,.003350845786085882,2004-04-24,6.9,294.142537821433
"       (2004 HK79)",57000,43.9939169711094,.08003686123010756,1.94369818433766,69.02086572166496,180.152240501796,336.3896277867851,.003377653753997887,2004-04-26,6.9,291.80796942284
"       (2004 HN79)",57000,45.83860674234487,.2305750911893027,11.66136021665415,32.81167851833499,218.3355800311862,343.5705602176035,.003175827906692736,2004-04-26,6.9,310.352548162465
"       (2004 KF19)",57000,44.13456596780951,.06368053814618037,.1085232195301017,325.8276662297814,277.37438732194,.08923001991164083,.00336152065352704,2004-05-24,6.9,293.208456813555
"       (2004 LW31)",57000,46.31333207767715,.06349300602039787,3.063804362157397,124.6846070200522,56.86148233600717,92.42070111494571,.003127123489823833,2004-06-09,6.9,315.186236352656
"       (2004 OP15)",57000,38.4685376785465,.05399620621324382,22.99108193663378,289.2017421609272,96.21697713547951,282.1118372420518,.004130908329612664,2004-07-24,6.9,238.597955878622
"       (2004 OQ15)",57000,43.48110919807924,.121926261862526,9.744230322490496,110.7862452524797,239.3895570588885,323.4235483605381,.003437582678728304,2004-07-22,6.9,286.720749864896
"       (2004 VY75)",53319,45.52701514720627,.07811753367970935,12.96540083405268,226.6138585998423,1.653804355860001,180.0083649818233,.003208487170163507,2004-11-09,6.9,307.193462555541
"       (2004 VM78)",53326,44.35725267068818,3.797416310689619E-5,32.04482939812336,238.6210832745406,12.91898263199677,165.5165563762035,.003336238689066752,2004-11-11,6.9,295.430385900616
"       (2005 GX206)",53472,39.62173702995232,.0609437323726668,9.689846627817236,128.6831932485412,49.88597560509266,359.9689593196047,.003951880531528692,2005-04-11,6.9,249.406902740122
"       (2005 JH177)",57000,44.66997414384707,.09816360449790186,3.276182487326016,117.3402349106693,59.51455854394737,37.13309796899436,.003301266024159553,2005-05-11,6.9,298.560090630224
"       (2005 JZ185)",53506,43.27604272806306,.09180129782738848,18.83401342812917,42.47993451173927,185.5001984572596,359.9972433586715,.003462045430021135,2005-05-14,6.9,284.69478615754
"       (2005 PO21)",53591,43.29392321750194,6.731048068942239E-5,2.604510625965458,55.81085710158398,258.8310399486033,28.98667758940652,.003459900902446086,2005-08-08,6.9,284.871246650659
"       (2006 BS284)",57000,60.20013083443578,.4425748609541528,4.561554798152097,327.9647938246079,247.7733651020868,328.5481186266283,.002110123728627667,2006-01-31,6.9,467.094071307641
"       (2006 QD181)",53969,38.67350686306936,.02355815421880739,2.365933723421911,69.24181840392001,293.5415517194717,.0498705775825686,.004098111225076539,2006-08-21,6.9,240.507450685199
"       (2007 RT15)",57000,39.38895562010153,.2282462916675774,12.91727782933477,82.28196452082155,276.0386661607046,25.76396493453523,.0039869645588996,2003-10-22,6.9,247.212200862801
"       (2008 UB332)",54766,39.50239061063027,.2433469272880881,33.30803326895667,110.9432048946306,284.8653248639952,.00390166830561777,.003969803453725928,2008-10-26,6.9,248.280877090396
"       (2011 UK411)",57000,42.37021394824956,.2348631794575299,13.42784199430103,219.2823685575665,210.8737900948254,339.2908670021112,.00357365882592198,2011-08-29,6.9,275.803128216436
"       (2012 WD36)",57000,77.11519975833069,.5152766170686957,23.71485259921334,177.3908259538722,293.6651314793727,336.5896672650493,.001455439281207885,2012-11-19,6.9,677.201925283736
"       (2006 HE123)",53917,44.35721615713978,.07428857941525797,4.228756742072086,84.45031134658041,142.6484266899708,8.204083251588827,.003336242808507121,2006-04-28,6.9029,295.430021116658
"       (2009 MG10)",57000,46.89573987299833,.33119921515351,19.97491025705906,84.5014092334125,186.0087765088299,21.87312155576917,.003069050154501558,2009-06-27,6.9756,321.150269219902
" 15789 (1993 SC)",57000,39.49656382142236,.1836018077354668,5.165762260971479,354.7385311811182,316.9977696455234,63.87707313232937,.003970681962845927,1993-09-23,7.0,248.225945212979
" 15875 (1996 TP66)",57000,39.54316366325752,.332239391774321,5.686394676872362,316.877766710119,75.75404161911827,20.87479302886908,.003963665125662795,1996-10-11,7.0,248.665377149575
" 19255 (1994 VK8)",57000,43.00355044504641,.03471135722678687,1.48796103548911,72.38783362890025,107.430632984675,271.1081478629487,.003495003413023843,1995-12-24,7.0,282.010106111685
" 59358 (1999 CL158)",57000,41.74857724088892,.211462215349257,10.01398110879291,120.0328300892068,329.5364702440289,42.8796351532831,.003653772934543325,1999-02-11,7.0,269.755756864171
"119070 (2001 KP77)",57000,43.6187220785263,.1749391748625939,3.31327073710327,21.9381377758219,217.4213341408787,16.95187917169703,.003421327651392914,2001-05-23,7.0,288.082985260497
"127871 (2003 FC128)",57000,35.14180458327396,.08923656983103828,2.37243308640319,78.47555763042477,40.70212536733656,56.71289498070014,.004731163806252604,2002-02-06,7.0,208.326391503286
"181708 (1993 FW)",57000,43.84256118753685,.05013629702117744,7.740514204209854,187.8663845735792,39.96332206470067,350.0655868621876,.003395159633625255,1993-03-28,7.0,290.303370011245
"182222 (2000 YU1)",57000,43.75583578070997,.09945063966652178,6.11275191497987,207.87745229,313.0344666484657,283.1092930659634,.00340525859920082,2000-12-16,7.0,289.442418146708
"385199 (1999 OE4)",57000,45.15686336547716,.04258629912880418,2.154124233929204,130.9241059073027,216.3392561079503,349.622264294897,.003248017960970713,1999-07-20,7.0,303.454689971292
"385533 (2004 QD29)",57000,42.89045802672859,.1133626516447801,23.9130135607474,135.3082852729105,113.0669607582518,69.02987669278059,.003508835819234273,2004-08-19,7.0,280.898376026795
"       (1994 TG)",49629,42.2566142015222,5.437353205666514E-5,6.763688842024553,15.51000743019149,339.1946560577708,13.85915086103943,.003588079271085202,1994-10-03,7.0,274.694678935969
"       (1994 TH)",49629,40.94243406270702,5.181381562156662E-5,16.07230464984186,12.12112609034182,342.2259927975346,14.4244682610772,.003762214790862163,1994-10-03,7.0,261.980332904301
"       (1994 TG2)",49644,42.44889368631713,2.291924596819439E-5,2.247361856032322,353.2756955727447,354.4009192385366,4.362990876677021,.003563727676300098,1994-10-08,7.0,276.571717284202
"       (1995 GJ)",49811,42.90307030239703,.09082522074174393,22.93139826865947,338.9289320276289,180.2905189394693,.003724916615560583,.003507288686880788,1995-04-03,7.0,281.022285691608
"       (1998 UU43)",57000,36.565008823406,.1316658848112448,9.575930694134637,231.3167285382459,278.0021170367225,288.645312954189,.004457645729606694,1998-10-22,7.0,221.109155629225
"       (1998 WY31)",57000,45.44498301341822,.1211771407699472,1.978450071285137,63.67206749495013,105.6164066833144,296.8563172436311,.003217178485570806,1998-11-18,7.0,306.363569129949
"       (1999 CB119)",57000,47.1847545824555,.1340823206885226,8.731185220359993,168.0736887857274,350.6180633770457,23.31333059513639,.003040895690235775,1999-02-10,7.0,324.123673999201
"       (1999 CQ133)",57000,41.55727739019519,.09319838198850564,13.24801616358915,123.2565968609164,133.7556139619261,254.1301333728392,.003679030965000445,1999-02-12,7.0,267.90377486465
"       (1999 HH12)",57000,43.64522711900234,.01906382349659615,1.304314285528109,255.6671010299848,70.96601906578607,260.0601123879954,.003418211549187235,1999-04-18,7.0,288.345606813573
"       (2000 CQ114)",57000,46.35525997076734,.1138390051066831,2.689101009734045,38.44668741356653,34.658331955653,86.54097177135587,.003122881769018088,2000-02-06,7.0,315.614344784325
"       (2000 QO252)",51760,45.55573770000002,.1464716000000003,13.09715,327.54748,9.126220000000044,.01576999999996493,.003205453257663683,2000-07-30,7.0,307.484216471132
"       (2000 WN183)",57000,44.94816323435322,.1212202514826474,4.033127240454177,96.73080600165163,64.43379830449254,293.5028358485698,.003270665650029196,2000-11-26,7.0,301.353421239728
"       (2000 YW1)",51895,42.91876169039251,8.124590234996729E-5,1.154637143657694,87.21279483599419,72.64317660774311,255.095093505402,.003505365430189433,2000-12-16,7.0,281.176471610919
"       (2000 YA2)",57000,44.19846179002278,.05728241828925663,1.865002941354025,147.1581402184688,169.5381204662011,107.8690305228571,.003354233879117984,2000-12-17,7.0,293.845426075874
"       (2000 YF2)",57000,45.73662390703939,.07588012740510651,2.006277157109498,81.2938635229973,93.82106395394266,266.0679509871975,.003186455945623923,2000-12-17,7.0,309.317404723939
"       (2001 KT76)",57000,45.15389454400665,.08946741547134369,1.706361271137334,184.4593814721487,344.7077000865424,57.1647862719511,.003248338296925858,2001-05-24,7.0,303.42476468671
"       (2001 QF331)",52197,39.46512079163911,.1134119351911887,2.71690098607615,156.9787651972316,190.9093236814008,.2369336684652529,.00397542824766863,2001-08-19,7.0,247.929586943387
"       (2001 RW143)",57000,42.99808272460838,.03208543569713698,2.965244951340336,131.5604994334349,235.4354405898545,23.12193901130299,.003495670081438178,2001-09-12,7.0,281.956323224317
"       (2001 XV254)",52283,45.6580257902949,1.363797101274544E-5,5.872883715903764,113.9540359521978,64.85798215426635,285.8864592687095,.003194687483848632,2001-12-09,7.0,308.520407191809
